_id,iso_code,continent,location,date,new_deaths,total_cases_per_million,median_age,aged_65_older,gdp_per_capita,handwashing_facilities,new_tests_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,extreme_poverty,female_smokers,male_smokers,hosp_patients_per_million,excess_mortality_cumulative_absolute,weekly_icu_admissions_per_million
64d29d73c7e1b733c9309f0b,SAU,Asia,Saudi Arabia,01/01/2023,3,22714.384,31.9,3.295,49045.411,,,,,,,,1.8,25.4,,,
64d29d73c7e1b733c9309f0c,SAU,Asia,Saudi Arabia,04/01/2023,0,22903.239,31.9,3.295,49045.411,,,,,,,,1.8,25.4,,,
64d29d73c7e1b733c9309f0d,SAU,Asia,Saudi Arabia,07/01/2023,0,23111.678,31.9,3.295,49045.411,,,,,,,,1.8,25.4,,,
64d29d73c7e1b733c9309f0e,OWID_SCT,Europe,Scotland,04/01/2020,,,,,,,,,,,,,,,149.104,,
64d29d73c7e1b733c9309f0f,OWID_SCT,Europe,Scotland,07/01/2020,,,,,,,,,,,,,,,80.315,,
64d29d73c7e1b733c9309f10,OWID_SCT,Europe,Scotland,10/01/2020,,,,,,,,,,,,,,,28.174,,
64d29d73c7e1b733c9309f11,OWID_SCT,Europe,Scotland,01/01/2021,,,,,,,,,,,,,,,217.527,,
64d29d73c7e1b733c9309f12,OWID_SCT,Europe,Scotland,04/01/2021,,,,,,,,2930288,2515748,414540,,,,,39.334,,
64d29d73c7e1b733c9309f13,OWID_SCT,Europe,Scotland,07/01/2021,,,,,,,,6569117,3831770,2737347,,,,,50.311,,
64d29d73c7e1b733c9309f14,OWID_SCT,Europe,Scotland,10/01/2021,,,,,,,,8042724,4199724,3843000,,,,,179.839,,
64d29d73c7e1b733c9309f15,OWID_SCT,Europe,Scotland,01/01/2022,,,,,,,,11392833,4383212,4017045,2992576,,,,164.105,,
64d29d73c7e1b733c9309f16,OWID_SCT,Europe,Scotland,04/01/2022,,,,,,,,12230825,4461791,4175161,3489601,,,,436.334,,
64d29d73c7e1b733c9309f17,OWID_SCT,Europe,Scotland,07/01/2022,,,,,,,,12920405,4535124,4241258,3573306,,,,268.02,,
64d29d73c7e1b733c9309f18,OWID_SCT,Europe,Scotland,10/01/2022,,,,,,,,,,,,,,,136.48,,
64d29d73c7e1b733c9309f19,OWID_SCT,Europe,Scotland,01/01/2023,,,,,,,,,,,,,,,238.566,,
64d29d73c7e1b733c9309f1a,OWID_SCT,Europe,Scotland,04/01/2023,,,,,,,,,,,,,,,231.065,,
64d29d73c7e1b733c9309f1b,OWID_SCT,Europe,Scotland,07/01/2023,,,,,,,,,,,,,,,13.538,,
64d29d73c7e1b733c9309f1c,SEN,Africa,Senegal,04/01/2020,0,11.781,18.7,3.008,2470.58,20.859,121,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f1d,SEN,Africa,Senegal,07/01/2020,0,392.286,18.7,3.008,2470.58,20.859,1052,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f1e,SEN,Africa,Senegal,10/01/2020,0,865.189,18.7,3.008,2470.58,20.859,1153,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f1f,SEN,Africa,Senegal,01/01/2021,8,1105.307,18.7,3.008,2470.58,20.859,1347,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f20,SEN,Africa,Senegal,04/01/2021,2,2235.158,18.7,3.008,2470.58,20.859,1537,274942,274942,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f21,SEN,Africa,Senegal,07/01/2021,0,2490.579,18.7,3.008,2470.58,20.859,1671,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f22,SEN,Africa,Senegal,10/01/2021,0,4260.399,18.7,3.008,2470.58,20.859,1564,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f23,SEN,Africa,Senegal,01/01/2022,0,4334.317,18.7,3.008,2470.58,20.859,1518,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f24,SEN,Africa,Senegal,04/01/2022,0,4960.312,18.7,3.008,2470.58,20.859,1357,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f25,SEN,Africa,Senegal,07/01/2022,0,4985.144,18.7,3.008,2470.58,20.859,,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f26,SEN,Africa,Senegal,10/01/2022,0,5105.434,18.7,3.008,2470.58,20.859,,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f27,SEN,Africa,Senegal,01/01/2023,0,5133.846,18.7,3.008,2470.58,20.859,,2835726,2051994,1428481,725807,38,0.4,16.6,,,
64d29d73c7e1b733c9309f28,SEN,Africa,Senegal,04/01/2023,0,5138.062,18.7,3.008,2470.58,20.859,,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f29,SEN,Africa,Senegal,07/01/2023,0,5139.91,18.7,3.008,2470.58,20.859,,,,,,38,0.4,16.6,,,
64d29d73c7e1b733c9309f2a,SRB,Europe,Serbia,04/01/2020,7,130.975,41.2,17.366,14048.881,97.719,459,,,,,,37.7,40.2,94.302,,
64d29d73c7e1b733c9309f2b,SRB,Europe,Serbia,07/01/2020,3,2119.465,41.2,17.366,14048.881,97.719,7257,,,,,,37.7,40.2,259.476,,
64d29d73c7e1b733c9309f2c,SRB,Europe,Serbia,10/01/2020,0,4882.598,41.2,17.366,14048.881,97.719,5908,,,,,,37.7,40.2,40.166,,
64d29d73c7e1b733c9309f2d,SRB,Europe,Serbia,01/01/2021,48,49177.136,41.2,17.366,14048.881,97.719,12486,,,,,,37.7,40.2,1241.933,,
64d29d73c7e1b733c9309f2e,SRB,Europe,Serbia,04/01/2021,38,87403.317,41.2,17.366,14048.881,97.719,15768,2488631,1450922,1037709,,,37.7,40.2,1092.767,,
64d29d73c7e1b733c9309f2f,SRB,Europe,Serbia,07/01/2021,4,104279.575,41.2,17.366,14048.881,97.719,7537,,,,,,37.7,40.2,42.349,,
64d29d73c7e1b733c9309f30,SRB,Europe,Serbia,10/01/2021,47,137085.434,41.2,17.366,14048.881,97.719,21927,,,,,,37.7,40.2,925.701,,
64d29d73c7e1b733c9309f31,SRB,Europe,Serbia,01/01/2022,26,189089.735,41.2,17.366,14048.881,97.719,14383,8290461,3316151,3220977,1753333,,37.7,40.2,306.918,,
64d29d73c7e1b733c9309f32,SRB,Europe,Serbia,04/01/2022,11,287645.126,41.2,17.366,14048.881,97.719,13587,,,,,,37.7,40.2,100.414,,
64d29d73c7e1b733c9309f33,SRB,Europe,Serbia,07/01/2022,1,295334.224,41.2,17.366,14048.881,97.719,,,,,,,37.7,40.2,16.008,,
64d29d73c7e1b733c9309f34,SRB,Europe,Serbia,10/01/2022,6,343698.151,41.2,17.366,14048.881,97.719,,,,,,,37.7,40.2,61.122,,
64d29d73c7e1b733c9309f35,SRB,Europe,Serbia,01/01/2023,6,355997.42,41.2,17.366,14048.881,97.719,,,,,,,37.7,40.2,36.091,,
64d29d73c7e1b733c9309f36,SRB,Europe,Serbia,04/01/2023,3,366496.365,41.2,17.366,14048.881,97.719,,,,,,,37.7,40.2,21.393,,
64d29d73c7e1b733c9309f37,SRB,Europe,Serbia,07/01/2023,0,370222.455,41.2,17.366,14048.881,97.719,,,,,,,37.7,40.2,,,
64d29d73c7e1b733c9309f38,SYC,Africa,Seychelles,04/01/2020,0,93.34,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f39,SYC,Africa,Seychelles,07/01/2020,0,756.055,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f3a,SYC,Africa,Seychelles,10/01/2020,0,1334.765,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f3b,SYC,Africa,Seychelles,01/01/2021,0,2492.183,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f3c,SYC,Africa,Seychelles,04/01/2021,1,39100.201,36.2,8.606,26382.287,,,102080,64123,37957,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f3d,SYC,Africa,Seychelles,07/01/2021,1,147020.115,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f3e,SYC,Africa,Seychelles,10/01/2021,0,201008.074,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f3f,SYC,Africa,Seychelles,01/01/2022,0,233266.44,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f40,SYC,Africa,Seychelles,04/01/2022,0,377897.046,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f41,SYC,Africa,Seychelles,07/01/2022,0,418826.714,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f42,SYC,Africa,Seychelles,10/01/2022,0,440014.934,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f43,SYC,Africa,Seychelles,01/01/2023,0,472908.013,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f44,SYC,Africa,Seychelles,04/01/2023,0,475446.866,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f45,SYC,Africa,Seychelles,07/01/2023,0,475446.866,36.2,8.606,26382.287,,,,,,,1.1,7.1,35.7,,,
64d29d73c7e1b733c9309f46,SLE,Africa,Sierra Leone,04/01/2020,0,0.116,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f47,SLE,Africa,Sierra Leone,07/01/2020,0,169.887,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f48,SLE,Africa,Sierra Leone,10/01/2020,0,259.246,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f49,SLE,Africa,Sierra Leone,01/01/2021,0,303.403,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f4a,SLE,Africa,Sierra Leone,04/01/2021,0,462.483,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f4b,SLE,Africa,Sierra Leone,07/01/2021,2,647.825,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f4c,SLE,Africa,Sierra Leone,10/01/2021,0,742.994,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f4d,SLE,Africa,Sierra Leone,01/01/2022,0,820.849,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f4e,SLE,Africa,Sierra Leone,04/01/2022,0,891.732,19.1,2.538,1390.3,19.275,838,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f4f,SLE,Africa,Sierra Leone,07/01/2022,0,894.172,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f50,SLE,Africa,Sierra Leone,10/01/2022,0,900.68,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f51,SLE,Africa,Sierra Leone,01/01/2023,0,901.726,19.1,2.538,1390.3,19.275,,6444983,4506129,3644025,406021,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f52,SLE,Africa,Sierra Leone,04/01/2023,0,901.958,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f53,SLE,Africa,Sierra Leone,07/01/2023,0,901.958,19.1,2.538,1390.3,19.275,,,,,,52.2,8.8,41.3,,,
64d29d73c7e1b733c9309f54,SGP,Asia,Singapore,04/01/2020,0,164.271,42.4,12.922,85535.383,,,,,,,,5.2,28.3,,,
64d29d73c7e1b733c9309f55,SGP,Asia,Singapore,07/01/2020,0,7789.042,42.4,12.922,85535.383,,,,,,,,5.2,28.3,,,
64d29d73c7e1b733c9309f56,SGP,Asia,Singapore,10/01/2020,0,10247.432,42.4,12.922,85535.383,,,,,,,,5.2,28.3,,,
64d29d73c7e1b733c9309f57,SGP,Asia,Singapore,01/01/2021,0,10400.704,42.4,12.922,85535.383,,,649,611,48,,,5.2,28.3,,,
64d29d73c7e1b733c9309f58,SGP,Asia,Singapore,04/01/2021,0,10716.119,42.4,12.922,85535.383,,,1430564,996974,423473,,,5.2,28.3,,,
64d29d73c7e1b733c9309f59,SGP,Asia,Singapore,07/01/2021,0,11103.203,42.4,12.922,85535.383,,,5568769,3433140,2107899,,,5.2,28.3,,,
64d29d73c7e1b733c9309f5a,SGP,Asia,Singapore,10/01/2021,8,17638.746,42.4,12.922,85535.383,,,9472829,4704272,4457566,264646,,5.2,28.3,,,
64d29d73c7e1b733c9309f5b,SGP,Asia,Singapore,01/01/2022,1,49646.959,42.4,12.922,85535.383,,,11796084,4859827,4684767,2202189,,5.2,28.3,,,
64d29d73c7e1b733c9309f5c,SGP,Asia,Singapore,04/01/2022,2,195393.596,42.4,12.922,85535.383,,56429,14060835,5106954,4984906,3916466,,5.2,28.3,,,
64d29d73c7e1b733c9309f5d,SGP,Asia,Singapore,07/01/2022,3,257787.711,42.4,12.922,85535.383,,,14545784,5125788,5075061,4289767,,5.2,28.3,,,
64d29d73c7e1b733c9309f5e,SGP,Asia,Singapore,10/01/2022,2,337785.093,42.4,12.922,85535.383,,,14696983,5135079,5090410,4415718,,5.2,28.3,,,
64d29d73c7e1b733c9309f5f,SGP,Asia,Singapore,01/01/2023,0,390669.754,42.4,12.922,85535.383,,,,5157244,5114862,,,5.2,28.3,,,0.532
64d29d73c7e1b733c9309f60,SGP,Asia,Singapore,04/01/2023,0,402701.107,42.4,12.922,85535.383,,,,,,,,5.2,28.3,,,
64d29d73c7e1b733c9309f61,SGP,Asia,Singapore,07/01/2023,0,445576.405,42.4,12.922,85535.383,,,,,,,,5.2,28.3,,,
64d29d73c7e1b733c9309f62,SXM,North America,Sint Maarten (Dutch part),04/01/2020,0,135.771,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f63,SXM,North America,Sint Maarten (Dutch part),07/01/2020,0,1742.397,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f64,SXM,North America,Sint Maarten (Dutch part),10/01/2020,0,14595.402,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f65,SXM,North America,Sint Maarten (Dutch part),01/01/2021,0,32449.312,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f66,SXM,North America,Sint Maarten (Dutch part),04/01/2021,0,48425.054,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f67,SXM,North America,Sint Maarten (Dutch part),07/01/2021,0,59150.978,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f68,SXM,North America,Sint Maarten (Dutch part),10/01/2021,0,96917.994,,,36327.232,,,49710,25891,23819,,,,,,,
64d29d73c7e1b733c9309f69,SXM,North America,Sint Maarten (Dutch part),01/01/2022,0,117600.471,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f6a,SXM,North America,Sint Maarten (Dutch part),04/01/2022,0,219451.484,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f6b,SXM,North America,Sint Maarten (Dutch part),07/01/2022,0,239409.848,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f6c,SXM,North America,Sint Maarten (Dutch part),10/01/2022,0,245813.722,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f6d,SXM,North America,Sint Maarten (Dutch part),01/01/2023,0,248732.802,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f6e,SXM,North America,Sint Maarten (Dutch part),04/01/2023,0,249592.686,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f6f,SXM,North America,Sint Maarten (Dutch part),07/01/2023,0,250067.886,,,36327.232,,,,,,,,,,,,
64d29d73c7e1b733c9309f70,SVK,Europe,Slovakia,04/01/2020,0,70.879,41.2,15.07,30155.152,,791,,,,,0.7,23.1,37.7,6.025,,
64d29d73c7e1b733c9309f71,SVK,Europe,Slovakia,07/01/2020,0,298.93,41.2,15.07,30155.152,,1241,,,,,0.7,23.1,37.7,0.709,,
64d29d73c7e1b733c9309f72,SVK,Europe,Slovakia,10/01/2020,0,1938.174,41.2,15.07,30155.152,,5859,,,,,0.7,23.1,37.7,59.538,,
64d29d73c7e1b733c9309f73,SVK,Europe,Slovakia,01/01/2021,112,32694.156,41.2,15.07,30155.152,,52574,,,,,0.7,23.1,37.7,393.908,,
64d29d73c7e1b733c9309f74,SVK,Europe,Slovakia,04/01/2021,71,64231.752,41.2,15.07,30155.152,,347269,,,,,0.7,23.1,37.7,441.751,,
64d29d73c7e1b733c9309f75,SVK,Europe,Slovakia,07/01/2021,1,69400.571,41.2,15.07,30155.152,,45272,,,,,0.7,23.1,37.7,24.099,,
64d29d73c7e1b733c9309f76,SVK,Europe,Slovakia,10/01/2021,12,73310.233,41.2,15.07,30155.152,,33437,,,,,0.7,23.1,37.7,107.027,,
64d29d73c7e1b733c9309f77,SVK,Europe,Slovakia,01/01/2022,30,149623.413,41.2,15.07,30155.152,,31636,,,,,0.7,23.1,37.7,363.075,,
64d29d73c7e1b733c9309f78,SVK,Europe,Slovakia,04/01/2022,16,304182.101,41.2,15.07,30155.152,,24791,,,,,0.7,23.1,37.7,346.596,,
64d29d73c7e1b733c9309f79,SVK,Europe,Slovakia,07/01/2022,0,318342.93,41.2,15.07,30155.152,,,,,,,0.7,23.1,37.7,58.829,,
64d29d73c7e1b733c9309f7a,SVK,Europe,Slovakia,10/01/2022,2,326773.049,41.2,15.07,30155.152,,,,,,,0.7,23.1,37.7,145.833,,
64d29d73c7e1b733c9309f7b,SVK,Europe,Slovakia,01/01/2023,0,329449.956,41.2,15.07,30155.152,,,,,,,0.7,23.1,37.7,1.418,30161.695,0.736
64d29d73c7e1b733c9309f7c,SVK,Europe,Slovakia,04/01/2023,3,330554.775,41.2,15.07,30155.152,,,,,,,0.7,23.1,37.7,,,
64d29d73c7e1b733c9309f7d,SVK,Europe,Slovakia,07/01/2023,0,330800.37,41.2,15.07,30155.152,,,,,,,0.7,23.1,37.7,,,
64d29d73c7e1b733c9309f7e,SVN,Europe,Slovenia,04/01/2020,0,357.102,44.5,19.062,31400.84,,1080,,,,,,20.1,25,51.419,,
64d29d73c7e1b733c9309f7f,SVN,Europe,Slovenia,07/01/2020,0,747.225,44.5,19.062,31400.84,,904,,,,,,20.1,25,3.774,,
64d29d73c7e1b733c9309f80,SVN,Europe,Slovenia,10/01/2020,0,2542.641,44.5,19.062,31400.84,,2508,,,,,,20.1,25,40.569,,
64d29d73c7e1b733c9309f81,SVN,Europe,Slovenia,01/01/2021,0,54443.183,44.5,19.062,31400.84,,3784,11641,11641,,,,20.1,25,523.624,,
64d29d73c7e1b733c9309f82,SVN,Europe,Slovenia,04/01/2021,0,100539.049,44.5,19.062,31400.84,,5132,394630,275058,119638,,,20.1,25,244.358,,
64d29d73c7e1b733c9309f83,SVN,Europe,Slovenia,07/01/2021,0,121395.783,44.5,19.062,31400.84,,1352,1497459,842332,705486,1,,20.1,25,31.134,,
64d29d73c7e1b733c9309f84,SVN,Europe,Slovenia,10/01/2021,0,136834.662,44.5,19.062,31400.84,,4436,2088814,1167362,1038080,23405,,20.1,25,197.656,,
64d29d73c7e1b733c9309f85,SVN,Europe,Slovenia,01/01/2022,0,215507.469,44.5,19.062,31400.84,,4239,2761949,1250439,1188990,467390,,20.1,25,250.962,,
64d29d73c7e1b733c9309f86,SVN,Europe,Slovenia,04/01/2022,0,452150.938,44.5,19.062,31400.84,,13245,2979134,1264680,1220124,642050,,20.1,25,136.803,,
64d29d73c7e1b733c9309f87,SVN,Europe,Slovenia,07/01/2022,0,488464.004,44.5,19.062,31400.84,,,2996503,1265796,1222206,657843,,20.1,25,40.569,,
64d29d73c7e1b733c9309f88,SVN,Europe,Slovenia,10/01/2022,0,552810.751,44.5,19.062,31400.84,,,,,,,,20.1,25,66.514,,
64d29d73c7e1b733c9309f89,SVN,Europe,Slovenia,01/01/2023,70,617262.694,44.5,19.062,31400.84,,,,,,,,20.1,25,52.362,6192.5005,9.491
64d29d73c7e1b733c9309f8a,SVN,Europe,Slovenia,04/01/2023,0,631564.696,44.5,19.062,31400.84,,,,,,,,20.1,25,,,
64d29d73c7e1b733c9309f8b,SVN,Europe,Slovenia,07/01/2023,0,634273.387,44.5,19.062,31400.84,,,,,,,,20.1,25,,,
64d29d73c7e1b733c9309f8c,SLB,Oceania,Solomon Islands,04/01/2020,0,,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f8d,SLB,Oceania,Solomon Islands,07/01/2020,0,,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f8e,SLB,Oceania,Solomon Islands,10/01/2020,0,,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f8f,SLB,Oceania,Solomon Islands,01/01/2021,0,23.472,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f90,SLB,Oceania,Solomon Islands,04/01/2021,0,26.233,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f91,SLB,Oceania,Solomon Islands,07/01/2021,0,27.614,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f92,SLB,Oceania,Solomon Islands,10/01/2021,0,27.614,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f93,SLB,Oceania,Solomon Islands,01/01/2022,0,33.137,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f94,SLB,Oceania,Solomon Islands,04/01/2022,0,15836.592,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f95,SLB,Oceania,Solomon Islands,07/01/2022,0,29745.731,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f96,SLB,Oceania,Solomon Islands,10/01/2022,0,29745.731,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f97,SLB,Oceania,Solomon Islands,01/01/2023,0,29838.238,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f98,SLB,Oceania,Solomon Islands,04/01/2023,0,29838.238,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f99,SLB,Oceania,Solomon Islands,07/01/2023,0,29838.238,20.8,3.507,2205.923,35.89,,,,,,25.1,,,,,
64d29d73c7e1b733c9309f9a,SOM,Africa,Somalia,04/01/2020,0,0.284,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309f9b,SOM,Africa,Somalia,07/01/2020,0,166.16,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309f9c,SOM,Africa,Somalia,10/01/2020,0,203.893,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309f9d,SOM,Africa,Somalia,01/01/2021,0,267.879,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309f9e,SOM,Africa,Somalia,04/01/2021,19,647.705,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309f9f,SOM,Africa,Somalia,07/01/2021,0,849.325,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa0,SOM,Africa,Somalia,10/01/2021,0,1135.388,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa1,SOM,Africa,Somalia,01/01/2022,0,1337.235,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa2,SOM,Africa,Somalia,04/01/2022,0,1500.781,16.8,2.731,,9.831,1277,,,,,,,,,,
64d29d73c7e1b733c9309fa3,SOM,Africa,Somalia,07/01/2022,0,1523.113,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa4,SOM,Africa,Somalia,10/01/2022,0,1546.583,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa5,SOM,Africa,Somalia,01/01/2023,0,1551.924,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa6,SOM,Africa,Somalia,04/01/2023,0,1553.288,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa7,SOM,Africa,Somalia,07/01/2023,0,1553.288,16.8,2.731,,9.831,,,,,,,,,,,
64d29d73c7e1b733c9309fa8,ZAF,Africa,South Africa,04/01/2020,3,22.59,27.3,5.344,12294.876,43.993,3756,,,,,18.9,8.1,33.2,,,
64d29d73c7e1b733c9309fa9,ZAF,Africa,South Africa,07/01/2020,192,2524.615,27.3,5.344,12294.876,43.993,35721,,,,,18.9,8.1,33.2,96.237,,
64d29d73c7e1b733c9309faa,ZAF,Africa,South Africa,10/01/2020,67,11258.896,27.3,5.344,12294.876,43.993,15270,,,,,18.9,8.1,33.2,75.684,,
64d29d73c7e1b733c9309fab,ZAF,Africa,South Africa,01/01/2021,436,17657.245,27.3,5.344,12294.876,43.993,40187,,,,,18.9,8.1,33.2,220.473,,
64d29d73c7e1b733c9309fac,ZAF,Africa,South Africa,04/01/2021,58,25848.332,27.3,5.344,12294.876,43.993,27036,269102,269102,269102,,18.9,8.1,33.2,62.644,,
64d29d73c7e1b733c9309fad,ZAF,Africa,South Africa,07/01/2021,383,32957.823,27.3,5.344,12294.876,43.993,62921,3155717,3155717,,,18.9,8.1,33.2,215.899,,
64d29d73c7e1b733c9309fae,ZAF,Africa,South Africa,10/01/2021,101,48463.579,27.3,5.344,12294.876,43.993,28439,,,,,18.9,8.1,33.2,105.854,,
64d29d73c7e1b733c9309faf,ZAF,Africa,South Africa,01/01/2022,84,57740.219,27.3,5.344,12294.876,43.993,32749,27966664,18943212,15871913,,18.9,8.1,33.2,156.577,,
64d29d73c7e1b733c9309fb0,ZAF,Africa,South Africa,04/01/2022,12,62092.367,27.3,5.344,12294.876,43.993,23668,33738165,20954169,17929482,2238006,18.9,8.1,33.2,32.057,,
64d29d73c7e1b733c9309fb1,ZAF,Africa,South Africa,07/01/2022,16,66688.328,27.3,5.344,12294.876,43.993,,36843272,22035325,19065825,3469201,18.9,8.1,33.2,23.174,,
64d29d73c7e1b733c9309fb2,ZAF,Africa,South Africa,10/01/2022,0,67098.136,27.3,5.344,12294.876,43.993,,,,,,18.9,8.1,33.2,,,
64d29d73c7e1b733c9309fb3,ZAF,Africa,South Africa,01/01/2023,0,67595.883,27.3,5.344,12294.876,43.993,,,,,,18.9,8.1,33.2,,281127.72,
64d29d73c7e1b733c9309fb4,ZAF,Africa,South Africa,04/01/2023,0,67995.807,27.3,5.344,12294.876,43.993,,,,,,18.9,8.1,33.2,,,
64d29d73c7e1b733c9309fb5,ZAF,Africa,South Africa,07/01/2023,0,67995.807,27.3,5.344,12294.876,43.993,,,,,,18.9,8.1,33.2,,,
64d29d73c7e1b733c9309fb6,OWID_SAM,,South America,04/01/2020,77,31.448,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309fb7,OWID_SAM,,South America,07/01/2020,1671,5057.717,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309fb8,OWID_SAM,,South America,10/01/2020,1756,18541.201,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309fb9,OWID_SAM,,South America,01/01/2021,1842,30173.131,,,,,,52177,52169,7,1,,,,,,
