_id,iso_code,continent,location,date,stringency_index,median_age,gdp_per_capita,handwashing_facilities,total_cases,total_cases_per_million,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_boosters_per_hundred,female_smokers,male_smokers
64d559bc041874b85a896f06,ZAF,Africa,South Africa,11/11/2022,11.11,27.3,12294.876,43.993,4031624,67312.783,102371,37865436,22424275,19495739,3809395,6.36,8.1,33.2
64d559bc041874b85a896f07,ZAF,Africa,South Africa,12/11/2022,11.11,27.3,12294.876,43.993,4032718,67331.048,102371,37872764,22427526,19498774,3811539,6.36,8.1,33.2
64d559bc041874b85a896f08,ZAF,Africa,South Africa,13/11/2022,11.11,27.3,12294.876,43.993,4033182,67338.795,102371,37873475,22427889,19499045,3811730,6.36,8.1,33.2
64d559bc041874b85a896f09,ZAF,Africa,South Africa,14/11/2022,11.11,27.3,12294.876,43.993,4033182,67338.795,102371,37873660,22427989,19499131,3811768,6.36,8.1,33.2
64d559bc041874b85a896f0a,ZAF,Africa,South Africa,15/11/2022,11.11,27.3,12294.876,43.993,4034343,67358.18,102371,37881330,22431293,19502489,3814088,6.37,8.1,33.2
64d559bc041874b85a896f0b,ZAF,Africa,South Africa,16/11/2022,11.11,27.3,12294.876,43.993,4035522,67377.864,102371,37889885,22434844,19506092,3816852,6.37,8.1,33.2
64d559bc041874b85a896f0c,ZAF,Africa,South Africa,17/11/2022,11.11,27.3,12294.876,43.993,4036165,67388.6,102395,37898854,22438427,19509654,3819941,6.38,8.1,33.2
64d559bc041874b85a896f0d,ZAF,Africa,South Africa,18/11/2022,11.11,27.3,12294.876,43.993,4036623,67396.247,102395,37907435,22441947,19513195,3822729,6.38,8.1,33.2
64d559bc041874b85a896f0e,ZAF,Africa,South Africa,19/11/2022,11.11,27.3,12294.876,43.993,4037221,67406.231,102395,37914717,22445074,19516140,3825100,6.39,8.1,33.2
64d559bc041874b85a896f0f,ZAF,Africa,South Africa,20/11/2022,11.11,27.3,12294.876,43.993,4037221,67406.231,102395,37915540,22445380,19516528,3825381,6.39,8.1,33.2
64d559bc041874b85a896f10,ZAF,Africa,South Africa,21/11/2022,11.11,27.3,12294.876,43.993,4037221,67406.231,102395,37915803,22445476,19516623,3825486,6.39,8.1,33.2
64d559bc041874b85a896f11,ZAF,Africa,South Africa,22/11/2022,11.11,27.3,12294.876,43.993,4038121,67421.258,102395,37922524,22448310,19519329,3827896,6.39,8.1,33.2
64d559bc041874b85a896f12,ZAF,Africa,South Africa,23/11/2022,11.11,27.3,12294.876,43.993,4038501,67427.602,102395,37929074,22451107,19522018,3830138,6.39,8.1,33.2
64d559bc041874b85a896f13,ZAF,Africa,South Africa,24/11/2022,11.11,27.3,12294.876,43.993,4039344,67441.677,102395,37936533,22454292,19524954,3832836,6.4,8.1,33.2
64d559bc041874b85a896f14,ZAF,Africa,South Africa,25/11/2022,11.11,27.3,12294.876,43.993,4039858,67450.259,102428,37944997,22457594,19528498,3835825,6.4,8.1,33.2
64d559bc041874b85a896f15,ZAF,Africa,South Africa,26/11/2022,11.11,27.3,12294.876,43.993,4039858,67450.259,102428,37951019,22460120,19531073,3837792,6.41,8.1,33.2
64d559bc041874b85a896f16,ZAF,Africa,South Africa,27/11/2022,11.11,27.3,12294.876,43.993,4040939,67468.308,102428,37951691,22460434,19531374,3837983,6.41,8.1,33.2
64d559bc041874b85a896f17,ZAF,Africa,South Africa,28/11/2022,11.11,27.3,12294.876,43.993,4040939,67468.308,102428,37952064,22460541,19531520,3838168,6.41,8.1,33.2
64d559bc041874b85a896f18,ZAF,Africa,South Africa,29/11/2022,11.11,27.3,12294.876,43.993,4040980,67468.992,102428,37958997,22463405,19534288,3840708,6.41,8.1,33.2
64d559bc041874b85a896f19,ZAF,Africa,South Africa,30/11/2022,11.11,27.3,12294.876,43.993,4040980,67468.992,102428,37967080,22466615,19537503,3843724,6.42,8.1,33.2
64d559bc041874b85a896f1a,ZAF,Africa,South Africa,01/12/2022,11.11,27.3,12294.876,43.993,4040980,67468.992,102464,37974920,22469707,19540712,3846586,6.42,8.1,33.2
64d559bc041874b85a896f1b,ZAF,Africa,South Africa,02/12/2022,11.11,27.3,12294.876,43.993,4040980,67468.992,102464,37982823,22472709,19543985,3849560,6.43,8.1,33.2
64d559bc041874b85a896f1c,ZAF,Africa,South Africa,03/12/2022,11.11,27.3,12294.876,43.993,4040980,67468.992,102464,37988317,22474988,19546272,3851490,6.43,8.1,33.2
64d559bc041874b85a896f1d,ZAF,Africa,South Africa,04/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102464,37988794,22475190,19546497,3851638,6.43,8.1,33.2
64d559bc041874b85a896f1e,ZAF,Africa,South Africa,05/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102464,37989092,22475267,19546617,3851769,6.43,8.1,33.2
64d559bc041874b85a896f1f,ZAF,Africa,South Africa,06/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102464,37993879,22477273,19548379,3853759,6.43,8.1,33.2
64d559bc041874b85a896f20,ZAF,Africa,South Africa,07/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102464,38000170,22479906,19550512,3856429,6.44,8.1,33.2
64d559bc041874b85a896f21,ZAF,Africa,South Africa,08/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102550,38006145,22482325,19552517,3858999,6.44,8.1,33.2
64d559bc041874b85a896f22,ZAF,Africa,South Africa,09/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102550,38012272,22484769,19554553,3861717,6.45,8.1,33.2
64d559bc041874b85a896f23,ZAF,Africa,South Africa,10/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102550,38016970,22486686,19556194,3863713,6.45,8.1,33.2
64d559bc041874b85a896f24,ZAF,Africa,South Africa,11/12/2022,11.11,27.3,12294.876,43.993,4042912,67501.249,102550,38017614,22486951,19556427,3863941,6.45,8.1,33.2
64d559bc041874b85a896f26,ZAF,Africa,South Africa,13/12/2022,11.11,27.3,12294.876,43.993,4045262,67540.485,102550,38022437,22488911,19558052,3866037,6.45,8.1,33.2
64d559bc041874b85a896f27,ZAF,Africa,South Africa,14/12/2022,11.11,27.3,12294.876,43.993,4045262,67540.485,102550,38027236,22490787,19559654,3868177,6.46,8.1,33.2
64d559bc041874b85a896f28,ZAF,Africa,South Africa,15/12/2022,11.11,27.3,12294.876,43.993,4045262,67540.485,102568,38032683,22492978,19561575,3870460,6.46,8.1,33.2
64d559bc041874b85a896f29,ZAF,Africa,South Africa,16/12/2022,11.11,27.3,12294.876,43.993,4045262,67540.485,102568,38036088,22494364,19562838,3871910,6.46,8.1,33.2
64d559bc041874b85a896f2a,ZAF,Africa,South Africa,17/12/2022,11.11,27.3,12294.876,43.993,4045262,67540.485,102568,38036467,22494565,19562988,3872018,6.46,8.1,33.2
64d559bc041874b85a896f2b,ZAF,Africa,South Africa,18/12/2022,11.11,27.3,12294.876,43.993,4045262,67540.485,102568,38036993,23962787,21031216,3872217,6.47,8.1,33.2
64d559bc041874b85a896f32,ZAF,Africa,South Africa,25/12/2022,11.11,27.3,12294.876,43.993,4048232,67590.073,102568,38050611,23970891,21038797,3877516,6.47,8.1,33.2
64d559bd041874b85a8991af,SUR,South America,Suriname,01/02/2022,60.19,29.6,13767.119,67.779,73351,118682.105,1261,498165,264930,233235,41132,6.66,7.4,42.9
64d559bd041874b85a8991ba,SUR,South America,Suriname,12/02/2022,60.86,29.6,13767.119,67.779,76703,124105.649,1294,499750,265460,234290,43141,6.98,7.4,42.9
64d559bd041874b85a8991bb,SUR,South America,Suriname,13/02/2022,60.86,29.6,13767.119,67.779,76876,124385.564,1298,499912,265523,234389,43400,7.02,7.4,42.9
64d559bd041874b85a8991c2,SUR,South America,Suriname,20/02/2022,60.85,29.6,13767.119,67.779,77634,125612.009,1309,500770,265860,234910,44288,7.17,7.4,42.9
64d559bd041874b85a8991c9,SUR,South America,Suriname,27/02/2022,50.66,29.6,13767.119,67.779,78070,126317.459,1315,502059,266344,235715,45611,7.38,7.4,42.9
64d559bd041874b85a8991d0,SUR,South America,Suriname,06/03/2022,50.66,29.6,13767.119,67.779,78454,126938.772,1317,502768,266637,236131,46313,7.49,7.4,42.9
64d559bd041874b85a8991d8,SUR,South America,Suriname,14/03/2022,50.65,29.6,13767.119,67.779,78754,127424.172,1321,503489,266905,236584,46907,7.59,7.4,42.9
64d559bd041874b85a8991dc,SUR,South America,Suriname,18/03/2022,50.65,29.6,13767.119,67.779,78860,127595.681,1322,503538,266930,236608,46931,7.59,7.4,42.9
64d559bd041874b85a8991dd,SUR,South America,Suriname,19/03/2022,50.65,29.6,13767.119,67.779,78893,127649.075,1322,503936,267084,236852,47265,7.65,7.4,42.9
64d559bd041874b85a8991e5,SUR,South America,Suriname,27/03/2022,50.65,29.6,13767.119,67.779,79133,128037.395,1324,504529,267335,237194,47795,7.73,7.4,42.9
64d559bd041874b85a8991ec,SUR,South America,Suriname,03/04/2022,50.64,29.6,13767.119,67.779,79229,128192.724,1325,504905,267473,237432,48126,7.79,7.4,42.9
64d559bd041874b85a8991fa,SUR,South America,Suriname,17/04/2022,21.3,29.6,13767.119,67.779,79276,128268.77,1325,505189,267593,237596,48479,7.84,7.4,42.9
64d559bd041874b85a89921e,SUR,South America,Suriname,23/05/2022,21.3,29.6,13767.119,67.779,80240,129828.524,1339,505699,267820,237879,48889,7.91,7.4,42.9
64d559bd041874b85a89b0f4,TZA,Africa,Tanzania,07/08/2022,8.33,17.7,2683.304,47.953,38205,583.302,841,19927742,16315065,14775183,7171363,10.95,3.3,26.7
64d559bd041874b85a89b4a1,THA,Asia,Thailand,05/08/2021,72.22,40.1,16277.671,90.67,693305,9669.927,5663,19632537,15180276,4277071,175190,0.24,1.9,38.8
64d559bd041874b85a89b4a2,THA,Asia,Thailand,06/08/2021,72.22,40.1,16277.671,90.67,714684,9968.112,5854,20280108,15687291,4406723,186094,0.26,1.9,38.8
64d559bd041874b85a89b4a3,THA,Asia,Thailand,07/08/2021,72.22,40.1,16277.671,90.67,736522,10272.7,6066,20478635,15843283,4438168,197184,0.28,1.9,38.8
64d559bd041874b85a89b4a4,THA,Asia,Thailand,08/08/2021,72.22,40.1,16277.671,90.67,756505,10551.414,6204,20669780,15986354,4461861,221565,0.31,1.9,38.8
64d559bd041874b85a89b4a5,THA,Asia,Thailand,09/08/2021,72.22,40.1,16277.671,90.67,776108,10824.829,6353,21171110,16336743,4566345,268022,0.37,1.9,38.8
64d559bd041874b85a89b4a6,THA,Asia,Thailand,10/08/2021,72.22,40.1,16277.671,90.67,795951,11101.59,6588,21717954,16701428,4692030,324496,0.45,1.9,38.8
64d559bd041874b85a89b4a7,THA,Asia,Thailand,11/08/2021,72.22,40.1,16277.671,90.67,816989,11395.02,6795,22288819,17068105,4826641,394073,0.55,1.9,38.8
64d559bd041874b85a89b4a8,THA,Asia,Thailand,12/08/2021,72.22,40.1,16277.671,90.67,839771,11712.773,6942,22508659,17239593,4855000,414066,0.58,1.9,38.8
64d559bd041874b85a89b4a9,THA,Asia,Thailand,13/08/2021,72.22,40.1,16277.671,90.67,863189,12039.398,7126,23192491,17696114,5033568,462809,0.65,1.9,38.8
64d559bd041874b85a89b4ab,THA,Asia,Thailand,15/08/2021,72.22,40.1,16277.671,90.67,907157,12652.645,7552,23592227,17996826,5109476,485925,0.68,1.9,38.8
64d559bd041874b85a89b4ac,THA,Asia,Thailand,16/08/2021,72.22,40.1,16277.671,90.67,928314,12947.734,7734,24100631,18370997,5228157,501477,0.7,1.9,38.8
64d559bd041874b85a89b4ad,THA,Asia,Thailand,17/08/2021,72.22,40.1,16277.671,90.67,948442,13228.471,7973,24618749,18726405,5381676,510668,0.71,1.9,38.8
64d559bd041874b85a89b4ae,THA,Asia,Thailand,18/08/2021,75.93,40.1,16277.671,90.67,968957,13514.606,8285,25167060,19143574,5503882,519604,0.72,1.9,38.8
64d559bd041874b85a89b4af,THA,Asia,Thailand,19/08/2021,75.93,40.1,16277.671,90.67,989859,13806.138,8586,25818666,19586009,5705200,527457,0.74,1.9,38.8
64d559bd041874b85a89b4b0,THA,Asia,Thailand,20/08/2021,75.93,40.1,16277.671,90.67,1009710,14083.011,8826,26428101,19973692,5920614,533795,0.74,1.9,38.8
64d559bd041874b85a89b4b1,THA,Asia,Thailand,21/08/2021,75.93,40.1,16277.671,90.67,1030281,14369.927,9087,26832179,20272171,6017820,542188,0.76,1.9,38.8
64d559bd041874b85a89b4b2,THA,Asia,Thailand,22/08/2021,75.93,40.1,16277.671,90.67,1049295,14635.126,9320,27038999,20430028,6065003,543968,0.76,1.9,38.8
64d559bd041874b85a89b4b3,THA,Asia,Thailand,23/08/2021,75.93,40.1,16277.671,90.67,1066786,14879.083,9562,27612445,20830673,6230511,551261,0.77,1.9,38.8
64d559bd041874b85a89b4b4,THA,Asia,Thailand,24/08/2021,75.93,40.1,16277.671,90.67,1083951,15118.494,9788,28197659,21231498,6405537,560624,0.78,1.9,38.8
64d559bd041874b85a89b4b5,THA,Asia,Thailand,25/08/2021,75.93,40.1,16277.671,90.67,1102368,15375.366,10085,28835580,21669955,6596785,568840,0.79,1.9,38.8
64d559bd041874b85a89b4b6,THA,Asia,Thailand,26/08/2021,75.93,40.1,16277.671,90.67,1120869,15633.41,10314,29504769,22070573,6860084,574112,0.8,1.9,38.8
64d559bd041874b85a89b4b7,THA,Asia,Thailand,27/08/2021,75.93,40.1,16277.671,90.67,1139571,15894.258,10587,30420507,22617701,7221368,581438,0.81,1.9,38.8
64d559bd041874b85a89b4b8,THA,Asia,Thailand,28/08/2021,75.93,40.1,16277.671,90.67,1157555,16145.091,10879,30679289,22807078,7287885,584326,0.81,1.9,38.8
64d559bd041874b85a89b4b9,THA,Asia,Thailand,29/08/2021,75.93,40.1,16277.671,90.67,1174091,16375.729,11143,30954477,23018371,7350348,585758,0.82,1.9,38.8
64d559bd041874b85a89b4ba,THA,Asia,Thailand,30/08/2021,75.93,40.1,16277.671,90.67,1190063,16598.499,11399,31771819,23401465,7780973,589381,0.82,1.9,38.8
64d559bd041874b85a89b4bc,THA,Asia,Thailand,01/09/2021,55.09,40.1,16277.671,90.67,1219531,17009.507,11841,32600001,23795098,8212750,592153,0.83,1.9,38.8
64d559bd041874b85a89b4bd,THA,Asia,Thailand,02/09/2021,55.09,40.1,16277.671,90.67,1234487,17218.107,12103,33427463,24147532,8684695,595236,0.83,1.9,38.8
64d559bd041874b85a89b4be,THA,Asia,Thailand,03/09/2021,55.09,40.1,16277.671,90.67,1249140,17422.48,12374,34292537,24542140,9152799,597598,0.83,1.9,38.8
64d559bd041874b85a89b4bf,THA,Asia,Thailand,04/09/2021,55.09,40.1,16277.671,90.67,1265082,17644.833,12631,35218164,24918054,9698842,601268,0.84,1.9,38.8
64d559bd041874b85a89b4c0,THA,Asia,Thailand,05/09/2021,55.09,40.1,16277.671,90.67,1280534,17860.351,12855,35587676,25104942,9879371,603363,0.84,1.9,38.8
64d559bd041874b85a89b4c1,THA,Asia,Thailand,06/09/2021,55.09,40.1,16277.671,90.67,1294522,18055.45,13042,35912894,25234259,10074612,604023,0.84,1.9,38.8
64d559bd041874b85a89b4c2,THA,Asia,Thailand,07/09/2021,55.09,40.1,16277.671,90.67,1308343,18248.219,13283,36635271,25554456,10475325,605490,0.84,1.9,38.8
64d559bd041874b85a89b4c3,THA,Asia,Thailand,08/09/2021,55.09,40.1,16277.671,90.67,1322519,18445.94,13511,37461284,25954106,10900001,607177,0.85,1.9,38.8
64d559bd041874b85a89b4c4,THA,Asia,Thailand,09/09/2021,55.09,40.1,16277.671,90.67,1338550,18669.534,13731,38174738,26292211,11272593,609934,0.85,1.9,38.8
64d559bd041874b85a89b4c5,THA,Asia,Thailand,10/09/2021,55.09,40.1,16277.671,90.67,1352953,18870.421,13920,38873359,26631261,11630996,611102,0.85,1.9,38.8
64d559bd041874b85a89b4c6,THA,Asia,Thailand,11/09/2021,55.09,40.1,16277.671,90.67,1368144,19082.298,14173,39631862,26954546,12063643,613673,0.86,1.9,38.8
64d559bd041874b85a89b4c7,THA,Asia,Thailand,12/09/2021,55.09,40.1,16277.671,90.67,1382173,19277.969,14353,40060467,27194487,12251011,614969,0.86,1.9,38.8
64d559bd041874b85a89b4c8,THA,Asia,Thailand,13/09/2021,55.09,40.1,16277.671,90.67,1394756,19453.471,14485,40276356,27303700,12357581,615075,0.86,1.9,38.8
64d559bd041874b85a89b4c9,THA,Asia,Thailand,14/09/2021,55.09,40.1,16277.671,90.67,1406542,19617.857,14621,40953025,27540743,12795707,616575,0.86,1.9,38.8
64d559bd041874b85a89b4ca,THA,Asia,Thailand,15/09/2021,55.09,40.1,16277.671,90.67,1420340,19810.306,14765,41647101,27769095,13260456,617550,0.86,1.9,38.8
64d559bd041874b85a89b4cb,THA,Asia,Thailand,16/09/2021,55.09,40.1,16277.671,90.67,1434237,20004.136,14953,42477514,28085202,13773184,619128,0.86,1.9,38.8
64d559bd041874b85a89b4cc,THA,Asia,Thailand,17/09/2021,55.09,40.1,16277.671,90.67,1448792,20207.143,15124,43342103,28436015,14285995,620093,0.86,1.9,38.8
64d559bd041874b85a89b4cd,THA,Asia,Thailand,18/09/2021,55.09,40.1,16277.671,90.67,1462901,20403.929,15246,43889427,28611321,14657681,620425,0.87,1.9,38.8
64d559bd041874b85a89b4ce,THA,Asia,Thailand,19/09/2021,55.09,40.1,16277.671,90.67,1476477,20593.282,15363,44485657,28893133,14971317,621207,0.87,1.9,38.8
64d559bd041874b85a89b4cf,THA,Asia,Thailand,20/09/2021,55.09,40.1,16277.671,90.67,1489186,20770.541,15469,44742049,29002572,15118015,621462,0.87,1.9,38.8
64d559bd041874b85a89b4d0,THA,Asia,Thailand,21/09/2021,55.09,40.1,16277.671,90.67,1500105,20922.835,15612,45211101,29201077,15388071,621953,0.87,1.9,38.8
64d559bd041874b85a89b4d1,THA,Asia,Thailand,22/09/2021,55.09,40.1,16277.671,90.67,1511357,21079.773,15753,46023016,29501110,15899158,622748,0.87,1.9,38.8
64d559bd041874b85a89b4de,THA,Asia,Thailand,05/10/2021,55.09,40.1,16277.671,90.67,1657231,23114.362,17203,55921443,33243525,21162251,1515667,2.11,1.9,38.8
64d559bd041874b85a89b4df,THA,Asia,Thailand,06/10/2021,55.09,40.1,16277.671,90.67,1667097,23251.969,17305,56656247,33505887,21595916,1554444,2.17,1.9,38.8
64d559bd041874b85a89b4e0,THA,Asia,Thailand,07/10/2021,55.09,40.1,16277.671,90.67,1678297,23408.182,17418,57387052,33774684,22005722,1606646,2.24,1.9,38.8
64d559bd041874b85a89b4e1,THA,Asia,Thailand,08/10/2021,55.09,40.1,16277.671,90.67,1689437,23563.558,17534,58298700,34188488,22460213,1649999,2.3,1.9,38.8
64d559bd041874b85a89b4e2,THA,Asia,Thailand,09/10/2021,55.09,40.1,16277.671,90.67,1700067,23711.821,17607,59308772,34668552,22949256,1690964,2.36,1.9,38.8
64d559bd041874b85a89b4e3,THA,Asia,Thailand,10/10/2021,55.09,40.1,16277.671,90.67,1710884,23862.692,17691,59539624,34782627,23055555,1701442,2.37,1.9,38.8
64d559bd041874b85a89b4e4,THA,Asia,Thailand,11/10/2021,55.09,40.1,16277.671,90.67,1720919,24002.656,17751,60228105,35093892,23400992,1733221,2.42,1.9,38.8
64d559bd041874b85a89b4e5,THA,Asia,Thailand,12/10/2021,55.09,40.1,16277.671,90.67,1730364,24134.391,17835,61033251,35462170,23796497,1774584,2.48,1.9,38.8
64d559bd041874b85a89b4e6,THA,Asia,Thailand,13/10/2021,55.09,40.1,16277.671,90.67,1740428,24274.759,17917,61995809,35895984,24282686,1817139,2.53,1.9,38.8
64d559bd041874b85a89b4e7,THA,Asia,Thailand,14/10/2021,55.09,40.1,16277.671,90.67,1751704,24432.032,18029,62579803,36239806,24502527,1837470,2.56,1.9,38.8
64d559bd041874b85a89b4e8,THA,Asia,Thailand,15/10/2021,55.09,40.1,16277.671,90.67,1762190,24578.287,18123,63614352,36721779,25012380,1880193,2.62,1.9,38.8
64d559bd041874b85a89b4e9,THA,Asia,Thailand,16/10/2021,55.09,40.1,16277.671,90.67,1772838,24726.8,18205,64139022,36955020,25287543,1896459,2.65,1.9,38.8
64d559bd041874b85a89b4ea,THA,Asia,Thailand,17/10/2021,55.09,40.1,16277.671,90.67,1783701,24878.313,18273,65202741,37446713,25825201,1930827,2.69,1.9,38.8
64d559bd041874b85a89b4eb,THA,Asia,Thailand,18/10/2021,55.09,40.1,16277.671,90.67,1793812,25019.337,18336,65677794,37684728,26042573,1950493,2.72,1.9,38.8
64d559bd041874b85a89b4ec,THA,Asia,Thailand,19/10/2021,58.8,40.1,16277.671,90.67,1802934,25146.567,18407,66592321,38137096,26474522,1980703,2.76,1.9,38.8
64d559bd041874b85a89b4ed,THA,Asia,Thailand,20/10/2021,58.8,40.1,16277.671,90.67,1811852,25270.951,18486,67587102,38611193,26959785,2016124,2.81,1.9,38.8
64d559bd041874b85a89b4ee,THA,Asia,Thailand,21/10/2021,58.8,40.1,16277.671,90.67,1821579,25406.619,18559,68503058,39039849,27405800,2057409,2.87,1.9,38.8
64d559bd041874b85a89b4ef,THA,Asia,Thailand,22/10/2021,58.8,40.1,16277.671,90.67,1831389,25543.445,18625,69217162,39358277,27774180,2084705,2.91,1.9,38.8
64d559bd041874b85a89b4f0,THA,Asia,Thailand,23/10/2021,58.8,40.1,16277.671,90.67,1841131,25679.322,18699,69923540,39708520,28106044,2108976,2.94,1.9,38.8
64d559bd041874b85a89b4f1,THA,Asia,Thailand,24/10/2021,58.8,40.1,16277.671,90.67,1850482,25809.746,18755,70279624,39881034,28276165,2122425,2.96,1.9,38.8
64d559bd041874b85a89b4f2,THA,Asia,Thailand,25/10/2021,58.8,40.1,16277.671,90.67,1859157,25930.742,18799,70505802,39999692,28372531,2133579,2.98,1.9,38.8
64d559bd041874b85a89b4f3,THA,Asia,Thailand,26/10/2021,58.8,40.1,16277.671,90.67,1866863,26038.222,18865,71237520,40346281,28713904,2177335,3.04,1.9,38.8
64d559bd041874b85a89b4f4,THA,Asia,Thailand,27/10/2021,58.8,40.1,16277.671,90.67,1875315,26156.107,18922,72049529,40717544,29115651,2216334,3.09,1.9,38.8
64d559bd041874b85a89b4f5,THA,Asia,Thailand,28/10/2021,58.8,40.1,16277.671,90.67,1884973,26290.812,19006,72812483,41075152,29469487,2267844,3.16,1.9,38.8
64d559bd041874b85a89b4f6,THA,Asia,Thailand,29/10/2021,58.8,40.1,16277.671,90.67,1893941,26415.894,19070,73692039,41495703,29881984,2314352,3.23,1.9,38.8
64d559bd041874b85a89b4f7,THA,Asia,Thailand,30/10/2021,58.8,40.1,16277.671,90.67,1903165,26544.547,19158,74694431,41924824,30409329,2360278,3.29,1.9,38.8
64d559bd041874b85a89b4f8,THA,Asia,Thailand,31/10/2021,58.8,40.1,16277.671,90.67,1912024,26668.108,19205,75389558,42247135,30743399,2399024,3.35,1.9,38.8
64d559bd041874b85a89b4f9,THA,Asia,Thailand,01/11/2021,58.8,40.1,16277.671,90.67,1920189,26781.99,19260,75710277,42388465,30911219,2410593,3.36,1.9,38.8
64d559bd041874b85a89b4fa,THA,Asia,Thailand,02/11/2021,58.8,40.1,16277.671,90.67,1927763,26887.629,19338,76226116,42548483,31244587,2433046,3.39,1.9,38.8
64d559bd041874b85a89b4fb,THA,Asia,Thailand,03/11/2021,58.8,40.1,16277.671,90.67,1935442,26994.733,19394,77014092,42815600,31730365,2468127,3.44,1.9,38.8
64d559bd041874b85a89b4fc,THA,Asia,Thailand,04/11/2021,58.8,40.1,16277.671,90.67,1943424,27106.062,19462,77831474,43112788,32223467,2495219,3.48,1.9,38.8
64d559bd041874b85a89b4fd,THA,Asia,Thailand,05/11/2021,58.8,40.1,16277.671,90.67,1951572,27219.707,19542,78656124,43403391,32726021,2526712,3.52,1.9,38.8
64d559bd041874b85a89b4fe,THA,Asia,Thailand,06/11/2021,58.8,40.1,16277.671,90.67,1960039,27337.801,19611,79517972,43694336,33263737,2559899,3.57,1.9,38.8
64d559bd041874b85a89b4ff,THA,Asia,Thailand,07/11/2021,58.8,40.1,16277.671,90.67,1967999,27448.824,19664,80221553,43914118,33719280,2588155,3.61,1.9,38.8
64d559bd041874b85a89b500,THA,Asia,Thailand,08/11/2021,58.8,40.1,16277.671,90.67,1975591,27554.714,19703,80499612,43990610,33912537,2596465,3.62,1.9,38.8
64d559bd041874b85a89b501,THA,Asia,Thailand,09/11/2021,58.8,40.1,16277.671,90.67,1982495,27651.008,19764,80968807,44116509,34240355,2611943,3.64,1.9,38.8
64d559bd041874b85a89b502,THA,Asia,Thailand,10/11/2021,58.8,40.1,16277.671,90.67,1989473,27748.334,19826,81761062,44355673,34760830,2644559,3.69,1.9,38.8
64d559bd041874b85a89b503,THA,Asia,Thailand,11/11/2021,58.8,40.1,16277.671,90.67,1996969,27852.885,19883,82532531,44579576,35277108,2675847,3.73,1.9,38.8
64d559bd041874b85a89b504,THA,Asia,Thailand,12/11/2021,58.8,40.1,16277.671,90.67,2004274,27954.773,19934,83320621,44809613,35800674,2710334,3.78,1.9,38.8
64d559bd041874b85a89b505,THA,Asia,Thailand,13/11/2021,58.8,40.1,16277.671,90.67,2011331,28053.201,19989,84094565,45069302,36281904,2743359,3.83,1.9,38.8
64d559bd041874b85a89b506,THA,Asia,Thailand,14/11/2021,58.8,40.1,16277.671,90.67,2018410,28151.936,20036,84467731,45204553,36504141,2759037,3.85,1.9,38.8
64d559bd041874b85a89b507,THA,Asia,Thailand,15/11/2021,58.8,40.1,16277.671,90.67,2024753,28240.405,20081,85012905,45374194,36855732,2782979,3.88,1.9,38.8
64d559bd041874b85a89b508,THA,Asia,Thailand,16/11/2021,58.8,40.1,16277.671,90.67,2030700,28323.351,20143,85412126,45488767,37114546,2808813,3.92,1.9,38.8
64d559bd041874b85a89b509,THA,Asia,Thailand,17/11/2021,58.8,40.1,16277.671,90.67,2037224,28414.345,20199,86071507,45700036,37527295,2844176,3.97,1.9,38.8
64d559bd041874b85a89b50a,THA,Asia,Thailand,18/11/2021,58.8,40.1,16277.671,90.67,2044125,28510.598,20254,86890826,46005152,37939622,2946052,4.11,1.9,38.8
64d559bd041874b85a89b50c,THA,Asia,Thailand,20/11/2021,58.8,40.1,16277.671,90.67,2057575,28698.193,20358,88330952,46473004,38836504,3021444,4.21,1.9,38.8
64d559bd041874b85a89b50d,THA,Asia,Thailand,21/11/2021,58.8,40.1,16277.671,90.67,2064581,28795.909,20387,88803596,46646938,39101640,3055018,4.26,1.9,38.8
64d559bd041874b85a89b50e,THA,Asia,Thailand,22/11/2021,58.8,40.1,16277.671,90.67,2071009,28885.564,20436,88989235,46718014,39202716,3068505,4.28,1.9,38.8
64d559bd041874b85a89b50f,THA,Asia,Thailand,23/11/2021,58.8,40.1,16277.671,90.67,2076135,28957.06,20489,89336791,46836876,39403769,3096146,4.32,1.9,38.8
64d559bd041874b85a89b510,THA,Asia,Thailand,24/11/2021,58.8,40.1,16277.671,90.67,2081992,29038.751,20544,89894183,47034024,39724270,3135889,4.37,1.9,38.8
64d559bd041874b85a89b511,THA,Asia,Thailand,25/11/2021,58.8,40.1,16277.671,90.67,2088327,29127.109,20581,90468955,47233526,40056072,3179357,4.43,1.9,38.8
64d559bd041874b85a89b512,THA,Asia,Thailand,26/11/2021,58.8,40.1,16277.671,90.67,2094886,29218.591,20645,90735069,47331644,40202745,3200680,4.46,1.9,38.8
64d559bd041874b85a89b513,THA,Asia,Thailand,27/11/2021,58.8,40.1,16277.671,90.67,2100959,29303.294,20677,91658056,47650767,40737473,3269816,4.56,1.9,38.8
